All 2131 irreps of the N=5, p=3 Fock space (2^75 states)
maximal weight (12, 6, 0, -6, -12), C2max = 240

    #                 lambda              partition     C2      dim
  319    (8, 8, -2, -2, -12)    (20, 20, 10, 10, 0)    190 5,209,776
  320     (8, 8, 1, -7, -10)     (18, 18, 11, 3, 0)    190 16,540,524
  321     (9, 7, 0, -5, -11)     (20, 18, 11, 6, 0)    190 60,035,976
  322    (10, 3, 3, -4, -12)     (22, 15, 15, 8, 0)    190 21,910,824
  323    (10, 7, -1, -8, -8)      (18, 15, 7, 0, 0)    190 16,540,524
  324    (10, 8, -4, -6, -8)      (18, 16, 4, 2, 0)    190 14,867,424
  325    (11, 3, 0, -2, -12)    (23, 15, 12, 10, 0)    190 40,864,824
  326     (11, 5, 0, -7, -9)      (20, 14, 9, 2, 0)    190 60,035,976
  327    (12, 2, 0, -3, -11)     (23, 13, 11, 8, 0)    190 40,864,824
  328     (12, 2, 2, -8, -8)     (20, 10, 10, 0, 0)    190 5,209,776
  329   (12, 4, -3, -3, -10)      (22, 14, 7, 7, 0)    190 21,910,824
  330    (12, 5, -3, -6, -8)      (20, 13, 5, 2, 0)    190 37,425,024
  331     (7, 6, 5, -7, -11)     (18, 17, 16, 4, 0)    189 7,293,000
  332      (9, 7, 1, -8, -9)     (18, 16, 10, 1, 0)    189 24,871,000
  333     (9, 8, -1, -7, -9)      (18, 17, 8, 2, 0)    189 24,871,000
  334   (10, 6, -1, -4, -11)     (21, 17, 10, 7, 0)    189 70,720,000
  335    (11, 4, 0, -4, -11)     (22, 15, 11, 7, 0)    189 79,092,000
  336    (11, 4, 1, -6, -10)     (21, 14, 11, 4, 0)    189 70,720,000
  337    (11, 7, -5, -6, -7)      (18, 14, 2, 1, 0)    189 7,293,000
  338     (7, 7, 3, -5, -12)     (19, 19, 15, 7, 0)    188 13,548,150
  339     (7, 7, 4, -8, -10)     (17, 17, 14, 2, 0)    188 5,569,200
  340     (8, 5, 5, -8, -10)     (18, 15, 15, 2, 0)    188 5,595,975
  341      (8, 6, 4, -9, -9)     (17, 15, 13, 0, 0)    188 5,060,475
  342     (8, 7, 1, -4, -12)     (20, 19, 13, 8, 0)    188 36,486,450
  343     (8, 7, 2, -6, -11)     (19, 18, 13, 5, 0)    188 33,254,550
  344     (8, 8, 0, -5, -11)     (19, 19, 11, 6, 0)    188 20,720,700
  345    (9, 8, -2, -5, -10)      (19, 18, 8, 5, 0)    188 29,354,325
  346     (9, 9, -4, -6, -8)      (17, 17, 4, 2, 0)    188 5,060,475
  347    (10, 4, 3, -7, -10)     (20, 14, 13, 3, 0)    188 30,630,600
  348   (10, 5, -1, -2, -12)    (22, 17, 11, 10, 0)    188 38,063,025
  349    (10, 5, 1, -5, -11)     (21, 16, 12, 6, 0)    188 80,647,875
  350     (10, 5, 2, -8, -9)     (19, 14, 11, 1, 0)    188 29,354,325
  351    (10, 6, 0, -6, -10)     (20, 16, 10, 4, 0)    188 74,293,800
  352   (10, 7, -3, -4, -10)      (20, 17, 7, 6, 0)    188 30,630,600
  353    (10, 8, -5, -5, -8)      (18, 16, 3, 3, 0)    188 5,595,975
  354    (10, 8, -4, -7, -7)      (17, 15, 3, 0, 0)    188 5,569,200
  355   (11, 3, -1, -1, -12)    (23, 15, 11, 11, 0)    188 14,926,275
  356   (11, 5, -1, -5, -10)      (21, 15, 9, 5, 0)    188 80,647,875
  357     (11, 5, 0, -8, -8)      (19, 13, 8, 0, 0)    188 20,720,700
  358    (11, 6, -2, -7, -8)      (19, 14, 6, 1, 0)    188 33,254,550
  359    (12, 1, 1, -3, -11)     (23, 12, 12, 8, 0)    188 14,926,275
  360    (12, 2, 1, -5, -10)     (22, 12, 11, 5, 0)    188 38,063,025
  361    (12, 4, -1, -7, -8)      (20, 12, 7, 1, 0)    188 36,486,450
  362    (12, 5, -3, -7, -7)      (19, 12, 4, 0, 0)    188 13,548,150
  363     (8, 5, 4, -5, -12)     (20, 17, 16, 7, 0)    187 22,118,400
  364      (8, 8, 1, -8, -9)     (17, 17, 10, 1, 0)    187 8,618,400
  365     (9, 5, 3, -6, -11)     (20, 16, 14, 5, 0)    187 42,681,600
  366     (9, 8, -1, -8, -8)      (17, 16, 7, 0, 0)    187 8,618,400
  367    (11, 2, 1, -2, -12)    (23, 14, 13, 10, 0)    187 24,235,200
  368    (11, 6, -3, -5, -9)      (20, 15, 6, 4, 0)    187 42,681,600
  369   (12, 2, -1, -2, -11)     (23, 13, 10, 9, 0)    187 24,235,200
  370    (12, 5, -4, -5, -8)      (20, 13, 4, 3, 0)    187 22,118,400
  371     (6, 6, 6, -7, -11)     (17, 17, 17, 4, 0)    186  931,000
  372      (7, 7, 4, -9, -9)     (16, 16, 13, 0, 0)    186 1,895,250
  373      (8, 5, 5, -9, -9)     (17, 14, 14, 0, 0)    186 1,904,000
  374     (9, 5, 2, -4, -12)     (21, 17, 14, 8, 0)    186 55,440,000
  375     (9, 6, 0, -3, -12)     (21, 18, 12, 9, 0)    186 51,878,750
  376     (9, 6, 2, -7, -10)     (19, 16, 12, 3, 0)    186 43,590,750
  377     (9, 9, -5, -5, -8)      (17, 17, 3, 3, 0)    186 1,904,000
  378     (9, 9, -4, -7, -7)      (16, 16, 3, 0, 0)    186 1,895,250
  379    (10, 4, 1, -3, -12)     (22, 16, 13, 9, 0)    186 57,057,000
  380   (10, 6, -2, -3, -11)      (21, 17, 9, 8, 0)    186 38,115,000
  381    (10, 7, -2, -6, -9)      (19, 16, 7, 3, 0)    186 43,590,750
  382    (11, 3, 2, -6, -10)     (21, 13, 12, 4, 0)    186 38,115,000
  383    (11, 7, -6, -6, -6)      (17, 13, 0, 0, 0)    186  931,000
  384   (12, 3, -1, -4, -10)      (22, 13, 9, 6, 0)    186 57,057,000
  385     (12, 3, 0, -6, -9)      (21, 12, 9, 3, 0)    186 51,878,750
  386    (12, 4, -2, -5, -9)      (21, 13, 7, 4, 0)    186 55,440,000
  387     (7, 6, 5, -8, -10)     (17, 16, 15, 2, 0)    185 4,558,176
  388     (9, 4, 4, -6, -11)     (20, 15, 15, 5, 0)    185 15,268,176
  389    (9, 7, -1, -4, -11)     (20, 18, 10, 7, 0)    185 45,287,424
  390    (9, 8, -3, -4, -10)      (19, 18, 7, 6, 0)    185 15,904,224
  391     (10, 4, 3, -8, -9)     (19, 13, 12, 1, 0)    185 15,904,224
  392    (10, 8, -5, -6, -7)      (17, 15, 2, 1, 0)    185 4,558,176
  393    (11, 3, 1, -4, -11)     (22, 14, 12, 7, 0)    185 54,132,624
  394   (11, 4, -1, -3, -11)     (22, 15, 10, 8, 0)    185 54,132,624
  395     (11, 4, 1, -7, -9)     (20, 13, 10, 2, 0)    185 45,287,424
  396    (11, 6, -4, -4, -9)      (20, 15, 5, 5, 0)    185 15,268,176
  397     (7, 6, 4, -5, -12)     (19, 18, 16, 7, 0)    184 14,127,750
  398     (9, 7, 0, -6, -10)     (19, 17, 10, 4, 0)    184 47,817,000
  399    (10, 4, 2, -5, -11)     (21, 15, 13, 6, 0)    184 54,573,750
  400     (10, 6, 0, -7, -9)      (19, 15, 9, 2, 0)    184 47,817,000
  401    (11, 2, 0, -1, -12)    (23, 14, 12, 11, 0)    184 15,663,375
  402   (11, 5, -2, -4, -10)      (21, 15, 8, 6, 0)    184 54,573,750
  403    (12, 1, 0, -2, -11)     (23, 12, 11, 9, 0)    184 15,663,375
  404    (12, 5, -4, -6, -7)      (19, 12, 3, 1, 0)    184 14,127,750
  405      (7, 6, 5, -9, -9)     (16, 15, 14, 0, 0)    183 1,550,400
  406     (8, 6, 3, -6, -11)     (19, 17, 14, 5, 0)    183 30,654,400
  407     (8, 7, 0, -3, -12)     (20, 19, 12, 9, 0)    183 27,596,800
  408     (8, 7, 2, -7, -10)     (18, 17, 12, 3, 0)    183 23,654,400
  409    (8, 8, -1, -4, -11)     (19, 19, 10, 7, 0)    183 15,584,800
  410     (9, 4, 3, -4, -12)     (21, 16, 15, 8, 0)    183 31,008,000
  411    (9, 6, -1, -2, -12)    (21, 18, 11, 10, 0)    183 28,028,000
  412     (9, 6, 1, -5, -11)     (20, 17, 12, 6, 0)    183 60,642,400
  413      (9, 6, 2, -8, -9)     (18, 15, 11, 1, 0)    183 22,651,200
  414     (9, 8, -2, -6, -9)      (18, 17, 7, 3, 0)    183 22,651,200
  415     (9, 9, -5, -6, -7)      (16, 16, 2, 1, 0)    183 1,550,400
  416    (10, 3, 2, -3, -12)     (22, 15, 14, 9, 0)    183 31,948,800
  417    (10, 7, -2, -7, -8)      (18, 15, 6, 1, 0)    183 23,654,400
  418    (11, 2, 2, -4, -11)     (22, 13, 13, 7, 0)    183 19,219,200
  419   (11, 4, -2, -2, -11)      (22, 15, 9, 9, 0)    183 19,219,200
  420     (11, 4, 1, -8, -8)      (19, 12, 9, 0, 0)    183 15,584,800
  421    (11, 5, -1, -6, -9)      (20, 14, 8, 3, 0)    183 60,642,400
  422    (11, 6, -3, -6, -8)      (19, 14, 5, 2, 0)    183 30,654,400
  423     (12, 2, 1, -6, -9)     (21, 11, 10, 3, 0)    183 28,028,000
  424   (12, 3, -2, -3, -10)      (22, 13, 8, 7, 0)    183 31,948,800
  425     (12, 3, 0, -7, -8)      (20, 11, 8, 1, 0)    183 27,596,800
  426    (12, 4, -3, -4, -9)      (21, 13, 6, 5, 0)    183 31,008,000
  427     (6, 6, 6, -8, -10)     (16, 16, 16, 2, 0)    182  581,400
  428     (7, 5, 5, -5, -12)     (19, 17, 17, 7, 0)    182 5,768,400
  429     (8, 6, 2, -4, -12)     (20, 18, 14, 8, 0)    182 38,102,400
  430     (8, 8, 0, -6, -10)     (18, 18, 10, 4, 0)    182 16,493,400
  431     (9, 5, 3, -7, -10)     (19, 15, 13, 3, 0)    182 30,284,100
  432    (9, 7, -2, -3, -11)      (20, 18, 9, 8, 0)    182 24,324,300
  433    (10, 3, 3, -5, -11)     (21, 14, 14, 6, 0)    182 19,278,000
  434    (10, 4, 0, -2, -12)    (22, 16, 12, 10, 0)    182 39,939,900
  435    (10, 5, 0, -4, -11)     (21, 16, 11, 7, 0)    182 69,283,500
  436    (10, 5, 1, -6, -10)     (20, 15, 11, 4, 0)    182 63,577,800
  437   (10, 6, -1, -5, -10)      (20, 16, 9, 5, 0)    182 63,577,800
  438     (10, 6, 0, -8, -8)      (18, 14, 8, 0, 0)    182 16,493,400
  439    (10, 7, -3, -5, -9)      (19, 16, 6, 4, 0)    182 30,284,100
  440    (10, 8, -6, -6, -6)      (16, 14, 0, 0, 0)    182  581,400
  441    (11, 1, 1, -1, -12)    (23, 13, 13, 11, 0)    182 6,415,200
  442     (11, 3, 2, -7, -9)     (20, 12, 11, 2, 0)    182 24,324,300
  443    (11, 4, 0, -5, -10)     (21, 14, 10, 5, 0)    182 69,283,500
  444   (11, 5, -3, -3, -10)      (21, 15, 7, 7, 0)    182 19,278,000
  445   (12, 1, -1, -1, -11)    (23, 12, 10, 10, 0)    182 6,415,200
  446    (12, 2, 0, -4, -10)     (22, 12, 10, 6, 0)    182 39,939,900
  447    (12, 4, -2, -6, -8)      (20, 12, 6, 2, 0)    182 38,102,400
  448    (12, 5, -5, -5, -7)      (19, 12, 2, 2, 0)    182 5,768,400
  449     (7, 7, 3, -6, -11)     (18, 18, 14, 5, 0)    181 11,088,000
  450    (11, 6, -3, -7, -7)      (18, 13, 4, 0, 0)    181 11,088,000
  451     (6, 6, 5, -5, -12)     (18, 18, 17, 7, 0)    180 2,928,926
  452      (6, 6, 6, -9, -9)     (15, 15, 15, 0, 0)    180  197,676
  453     (7, 7, 2, -4, -12)     (19, 19, 14, 8, 0)    180 13,537,524
  454     (8, 5, 4, -6, -11)     (19, 16, 15, 5, 0)    180 18,059,899
  455    (8, 7, -1, -2, -12)    (20, 19, 11, 10, 0)    180 14,845,974
  456     (8, 7, 1, -5, -11)     (19, 18, 12, 6, 0)    180 32,471,124
  457      (8, 7, 2, -8, -9)     (17, 16, 11, 1, 0)    180 12,286,274
  458    (8, 8, -2, -3, -11)      (19, 19, 9, 8, 0)    180 8,357,349
  459     (9, 4, 4, -7, -10)     (19, 14, 14, 3, 0)    180 10,816,624
  460     (9, 5, 1, -3, -12)     (21, 17, 13, 9, 0)    180 48,828,125
  461      (9, 7, 0, -7, -9)      (18, 16, 9, 2, 0)    180 30,751,424
  462     (9, 8, -2, -7, -8)      (17, 16, 6, 1, 0)    180 12,286,274
  463     (9, 9, -6, -6, -6)      (15, 15, 0, 0, 0)    180  197,676
  464   (10, 4, -1, -1, -12)    (22, 16, 11, 11, 0)    180 14,317,849
  465    (10, 7, -4, -4, -9)      (19, 16, 5, 5, 0)    180 10,816,624
  466     (11, 1, 0, 0, -12)    (23, 13, 12, 12, 0)    180 3,279,276
  467    (11, 3, 0, -3, -11)     (22, 14, 11, 8, 0)    180 45,715,176
  468     (11, 3, 2, -8, -8)     (19, 11, 10, 0, 0)    180 8,357,349
  469    (11, 5, -1, -7, -8)      (19, 13, 7, 1, 0)    180 32,471,124
  470    (11, 6, -4, -5, -8)      (19, 14, 4, 3, 0)    180 18,059,899
  471    (12, 0, 0, -1, -11)    (23, 11, 11, 10, 0)    180 3,279,276
  472    (12, 1, 1, -4, -10)     (22, 11, 11, 6, 0)    180 14,317,849
  473     (12, 2, 1, -7, -8)      (20, 10, 9, 1, 0)    180 14,845,974
  474    (12, 3, -1, -5, -9)      (21, 12, 8, 4, 0)    180 48,828,125
  475    (12, 4, -2, -7, -7)      (19, 11, 5, 0, 0)    180 13,537,524
  476    (12, 5, -5, -6, -6)      (18, 11, 1, 0, 0)    180 2,928,926
  477      (9, 5, 3, -8, -9)     (18, 14, 12, 1, 0)    179 15,708,000
  478     (9, 8, -3, -5, -9)      (18, 17, 6, 4, 0)    179 15,708,000
  479     (8, 5, 3, -4, -12)     (20, 17, 15, 8, 0)    178 28,274,400
  480     (8, 6, 3, -7, -10)     (18, 16, 13, 3, 0)    178 21,725,550
  481      (8, 8, 0, -7, -9)      (17, 17, 9, 2, 0)    178 10,602,900
  482     (9, 5, 2, -5, -11)     (20, 16, 13, 6, 0)    178 48,837,600
  483    (9, 7, -1, -5, -10)      (19, 17, 9, 5, 0)    178 40,644,450
  484      (9, 7, 0, -8, -8)      (17, 15, 8, 0, 0)    178 10,602,900
  485    (10, 3, 1, -2, -12)    (22, 15, 13, 10, 0)    178 29,729,700
  486    (10, 4, 2, -6, -10)     (20, 14, 12, 4, 0)    178 42,732,900
  487   (10, 5, -1, -3, -11)     (21, 16, 10, 8, 0)    178 46,683,000
  488     (10, 5, 1, -7, -9)     (19, 14, 10, 2, 0)    178 40,644,450
  489   (10, 6, -2, -4, -10)      (20, 16, 8, 6, 0)    178 42,732,900
  490    (10, 7, -3, -6, -8)      (18, 15, 5, 2, 0)    178 21,725,550
  491    (11, 3, 1, -5, -10)     (21, 13, 11, 5, 0)    178 46,683,000
  492    (11, 5, -2, -5, -9)      (20, 14, 7, 4, 0)    178 48,837,600
  493   (12, 2, -1, -3, -10)      (22, 12, 9, 7, 0)    178 29,729,700
  494    (12, 4, -3, -5, -8)      (20, 12, 5, 3, 0)    178 28,274,400
  495     (7, 6, 4, -6, -11)     (18, 17, 15, 5, 0)    177 11,519,200
  496      (9, 4, 4, -8, -9)     (18, 13, 13, 1, 0)    177 5,605,600
  497     (9, 6, 0, -4, -11)     (20, 17, 11, 7, 0)    177 51,251,200
  498     (9, 6, 1, -6, -10)     (19, 16, 11, 4, 0)    177 47,720,400
  499     (9, 8, -4, -4, -9)      (18, 17, 5, 5, 0)    177 5,605,600
  500    (10, 4, 1, -4, -11)     (21, 15, 12, 7, 0)    177 54,978,000
  501    (10, 6, -1, -6, -9)      (19, 15, 8, 3, 0)    177 47,720,400
  502    (11, 2, 1, -3, -11)     (22, 13, 12, 8, 0)    177 25,989,600
  503   (11, 3, -1, -2, -11)     (22, 14, 10, 9, 0)    177 25,989,600
  504   (11, 4, -1, -4, -10)      (21, 14, 9, 6, 0)    177 54,978,000
  505     (11, 4, 0, -6, -9)      (20, 13, 9, 3, 0)    177 51,251,200
  506    (11, 6, -4, -6, -7)      (18, 13, 3, 1, 0)    177 11,519,200
  507     (7, 7, 3, -7, -10)     (17, 17, 13, 3, 0)    176 7,854,000
  508     (8, 4, 4, -4, -12)     (20, 16, 16, 8, 0)    176 10,388,250
  509     (8, 6, 1, -3, -12)     (20, 18, 13, 9, 0)    176 32,744,250
  510    (8, 8, -1, -5, -10)      (18, 18, 9, 5, 0)    176 13,975,500
  511      (8, 8, 0, -8, -8)      (16, 16, 8, 0, 0)    176 3,655,125
  512     (9, 4, 2, -3, -12)     (21, 16, 14, 9, 0)    176 34,627,500
  513     (9, 5, 0, -2, -12)    (21, 17, 12, 10, 0)    176 33,350,625
  514    (10, 2, 2, -2, -12)    (22, 14, 14, 10, 0)    176 10,939,500
  515    (10, 3, 3, -6, -10)     (20, 13, 13, 4, 0)    176 15,048,000
  516   (10, 5, -2, -2, -11)      (21, 16, 9, 9, 0)    176 16,458,750
  517     (10, 5, 1, -8, -8)      (18, 13, 9, 0, 0)    176 13,975,500
  518   (10, 6, -3, -3, -10)      (20, 16, 7, 7, 0)    176 15,048,000
  519    (10, 7, -3, -7, -7)      (17, 14, 4, 0, 0)    176 7,854,000
  520    (11, 2, 2, -5, -10)     (21, 12, 12, 5, 0)    176 16,458,750
  521   (12, 2, -2, -2, -10)      (22, 12, 8, 8, 0)    176 10,939,500
  522     (12, 2, 0, -5, -9)      (21, 11, 9, 4, 0)    176 33,350,625
  523    (12, 3, -2, -4, -9)      (21, 12, 7, 5, 0)    176 34,627,500
  524    (12, 3, -1, -6, -8)      (20, 11, 7, 2, 0)    176 32,744,250
  525    (12, 4, -4, -4, -8)      (20, 12, 4, 4, 0)    176 10,388,250
  526     (7, 5, 5, -6, -11)     (18, 16, 16, 5, 0)    175 4,694,976
  527     (7, 6, 3, -4, -12)     (19, 18, 15, 8, 0)    175 16,553,376
  528     (8, 5, 4, -7, -10)     (18, 15, 14, 3, 0)    175 12,773,376
  529      (8, 6, 3, -8, -9)     (17, 15, 12, 1, 0)    175 11,261,376
  530     (9, 4, 3, -5, -11)     (20, 15, 14, 6, 0)    175 27,143,424
  531     (9, 8, -3, -6, -8)      (17, 16, 5, 2, 0)    175 11,261,376
  532    (10, 3, 0, -1, -12)    (22, 15, 12, 11, 0)    175 17,611,776
  533    (10, 5, 0, -5, -10)     (20, 15, 10, 5, 0)    175 60,466,176
  534    (10, 7, -4, -5, -8)      (18, 15, 4, 3, 0)    175 12,773,376
  535    (11, 5, -3, -4, -9)      (20, 14, 6, 5, 0)    175 27,143,424
  536    (11, 6, -5, -5, -7)      (18, 13, 2, 2, 0)    175 4,694,976
  537    (12, 1, 0, -3, -10)     (22, 11, 10, 7, 0)    175 17,611,776
  538    (12, 4, -3, -6, -7)      (19, 11, 4, 1, 0)    175 16,553,376
  539     (7, 7, 1, -3, -12)     (19, 19, 13, 9, 0)    174 11,511,500
  540     (8, 6, 2, -5, -11)     (19, 17, 13, 6, 0)    174 33,488,000
  541     (8, 7, 0, -4, -11)     (19, 18, 11, 7, 0)    174 27,209,000
  542     (8, 7, 1, -6, -10)     (18, 17, 11, 4, 0)    174 25,525,500
  543     (9, 3, 3, -3, -12)     (21, 15, 15, 9, 0)    174 12,495,000
  544    (9, 5, -1, -1, -12)    (21, 17, 11, 11, 0)    174 11,830,000
  545    (9, 7, -2, -4, -10)      (19, 17, 8, 6, 0)    174 27,209,000
  546    (10, 3, 2, -4, -11)     (21, 14, 13, 7, 0)    174 30,345,000
  547     (10, 4, 2, -7, -9)     (19, 13, 11, 2, 0)    174 27,209,000
  548    (10, 6, -1, -7, -8)      (18, 14, 7, 1, 0)    174 25,525,500
  549   (11, 4, -2, -3, -10)      (21, 14, 8, 7, 0)    174 30,345,000
  550     (11, 4, 0, -7, -8)      (19, 12, 8, 1, 0)    174 27,209,000
  551    (11, 5, -2, -6, -8)      (19, 13, 6, 2, 0)    174 33,488,000
  552     (12, 1, 1, -5, -9)     (21, 10, 10, 4, 0)    174 11,830,000
  553    (12, 3, -3, -3, -9)      (21, 12, 6, 6, 0)    174 12,495,000
  554    (12, 3, -1, -7, -7)      (19, 10, 6, 0, 0)    174 11,511,500
  555     (6, 6, 5, -6, -11)     (17, 17, 16, 5, 0)    173 2,381,400
  556      (7, 7, 3, -8, -9)     (16, 16, 12, 1, 0)    173 4,069,800
  557    (9, 6, -1, -3, -11)     (20, 17, 10, 8, 0)    173 34,214,400
  558      (9, 6, 1, -7, -9)     (18, 15, 10, 2, 0)    173 30,472,200
  559     (9, 7, -1, -6, -9)      (18, 16, 8, 3, 0)    173 30,472,200
  560     (9, 8, -3, -7, -7)      (16, 15, 4, 0, 0)    173 4,069,800
  561    (11, 2, 0, -2, -11)     (22, 13, 11, 9, 0)    173 21,091,200
  562     (11, 3, 1, -6, -9)     (20, 12, 10, 3, 0)    173 34,214,400
  563    (11, 6, -5, -6, -6)      (17, 12, 1, 0, 0)    173 2,381,400
  564     (7, 5, 4, -4, -12)     (19, 17, 16, 8, 0)    172 10,758,825
  565     (7, 6, 4, -7, -10)     (17, 16, 14, 3, 0)    172 8,139,600
  566     (7, 7, 2, -5, -11)     (18, 18, 13, 6, 0)    172 11,884,950
  567      (8, 5, 4, -8, -9)     (17, 14, 13, 1, 0)    172 6,613,425
  568     (8, 6, 0, -2, -12)    (20, 18, 12, 10, 0)    172 22,072,050
  569    (8, 8, -2, -4, -10)      (18, 18, 8, 6, 0)    172 9,338,175
  570     (9, 5, 2, -6, -10)     (19, 15, 12, 4, 0)    172 38,144,925
  571    (9, 7, -3, -3, -10)      (19, 17, 7, 7, 0)    172 9,563,400
  572     (9, 8, -4, -5, -8)      (17, 16, 4, 3, 0)    172 6,613,425
  573    (10, 2, 1, -1, -12)    (22, 14, 13, 11, 0)    172 11,486,475
  574     (10, 3, 3, -7, -9)     (19, 12, 12, 2, 0)    172 9,563,400
  575    (10, 4, 0, -3, -11)     (21, 15, 11, 8, 0)    172 44,226,000
  576     (10, 4, 2, -8, -8)     (18, 12, 10, 0, 0)    172 9,338,175
  577    (10, 6, -2, -5, -9)      (19, 15, 7, 4, 0)    172 38,144,925
  578    (10, 7, -4, -6, -7)      (17, 14, 3, 1, 0)    172 8,139,600
  579    (11, 3, 0, -4, -10)     (21, 13, 10, 6, 0)    172 44,226,000
  580    (11, 5, -2, -7, -7)      (18, 12, 5, 0, 0)    172 11,884,950
  581   (12, 1, -1, -2, -10)      (22, 11, 9, 8, 0)    172 11,486,475
  582     (12, 2, 0, -6, -8)      (20, 10, 8, 2, 0)    172 22,072,050
  583    (12, 4, -4, -5, -7)      (19, 11, 3, 2, 0)    172 10,758,825
  584     (8, 5, 2, -3, -12)     (20, 17, 14, 9, 0)    171 28,672,000
  585     (8, 8, -1, -6, -9)      (17, 17, 8, 3, 0)    171 10,472,000
  586     (9, 4, 1, -2, -12)    (21, 16, 13, 10, 0)    171 29,260,000
  587     (9, 5, 1, -4, -11)     (20, 16, 12, 7, 0)    171 46,816,000
  588    (9, 6, -2, -2, -11)      (20, 17, 9, 9, 0)    171 12,012,000
  589      (9, 6, 1, -8, -8)      (17, 14, 9, 0, 0)    171 10,472,000
  590    (11, 1, 1, -2, -11)     (22, 12, 12, 9, 0)    171 8,008,000
  591   (11, 2, -1, -1, -11)    (22, 13, 10, 10, 0)    171 8,008,000
  592     (11, 2, 2, -6, -9)     (20, 11, 11, 3, 0)    171 12,012,000
  593    (11, 4, -1, -5, -9)      (20, 13, 8, 4, 0)    171 46,816,000
  594    (12, 2, -1, -4, -9)      (21, 11, 8, 5, 0)    171 29,260,000
  595    (12, 3, -2, -5, -8)      (20, 11, 6, 3, 0)    171 28,672,000
  596     (6, 6, 4, -4, -12)     (18, 18, 16, 8, 0)    170 4,378,374
  597     (7, 5, 5, -7, -10)     (17, 15, 15, 3, 0)    170 3,313,674
  598     (7, 7, 0, -2, -12)    (19, 19, 12, 10, 0)    170 7,714,476
  599     (8, 5, 3, -5, -11)     (19, 16, 14, 6, 0)    170 24,667,776
  600    (8, 6, -1, -1, -12)    (20, 18, 11, 11, 0)    170 7,783,776
  601    (8, 7, -1, -3, -11)     (19, 18, 10, 8, 0)    170 18,074,826
  602      (8, 7, 1, -7, -9)     (17, 16, 10, 2, 0)    170 16,288,776
  603    (8, 8, -3, -3, -10)      (18, 18, 7, 7, 0)    170 3,279,276
  604     (9, 6, 0, -5, -10)     (19, 16, 10, 5, 0)    170 44,618,574
  605     (9, 7, -1, -7, -8)      (17, 15, 7, 1, 0)    170 16,288,776
  606     (10, 2, 0, 0, -12)    (22, 14, 12, 12, 0)    170 4,705,974
  607     (10, 3, 3, -8, -8)     (18, 11, 11, 0, 0)    170 3,279,276
  608    (10, 4, 1, -5, -10)     (20, 14, 11, 5, 0)    170 47,171,124
  609   (10, 5, -1, -4, -10)      (20, 15, 9, 6, 0)    170 47,171,124
  610     (10, 5, 0, -6, -9)      (19, 14, 9, 3, 0)    170 44,618,574
  611    (10, 7, -5, -5, -7)      (17, 14, 2, 2, 0)    170 3,313,674
  612     (11, 3, 1, -7, -8)      (19, 11, 9, 1, 0)    170 18,074,826
  613    (11, 5, -3, -5, -8)      (19, 13, 5, 3, 0)    170 24,667,776
  614    (12, 0, 0, -2, -10)     (22, 10, 10, 8, 0)    170 4,705,974
  615     (12, 1, 1, -6, -8)       (20, 9, 9, 2, 0)    170 7,783,776
  616     (12, 2, 0, -7, -7)       (19, 9, 7, 0, 0)    170 7,714,476
  617    (12, 4, -4, -6, -6)      (18, 10, 2, 0, 0)    170 4,378,374
  618      (7, 6, 4, -8, -9)     (16, 15, 13, 1, 0)    169 4,212,000
  619     (9, 4, 3, -6, -10)     (19, 14, 13, 4, 0)    169 21,114,000
  620     (9, 8, -4, -6, -7)      (16, 15, 3, 1, 0)    169 4,212,000
  621   (10, 4, -1, -2, -11)     (21, 15, 10, 9, 0)    169 24,570,000
  622    (10, 6, -3, -4, -9)      (19, 15, 6, 5, 0)    169 21,114,000
  623    (11, 2, 1, -4, -10)     (21, 12, 11, 6, 0)    169 24,570,000
  624     (6, 5, 5, -4, -12)     (18, 17, 17, 8, 0)    168 2,241,525
  625     (6, 6, 5, -7, -10)     (16, 16, 15, 3, 0)    168 1,679,600
  626     (7, 6, 2, -3, -12)     (19, 18, 14, 9, 0)    168 16,116,100
  627    (7, 7, -1, -1, -12)    (19, 19, 11, 11, 0)    168 2,713,425
  628     (8, 4, 3, -3, -12)     (20, 16, 15, 9, 0)    168 16,618,350
  629     (8, 4, 4, -5, -11)     (19, 15, 15, 6, 0)    168 9,032,100
  630     (8, 6, 2, -6, -10)     (18, 16, 12, 4, 0)    168 26,114,550
  631    (8, 7, -2, -2, -11)      (19, 18, 9, 9, 0)    168 6,331,325
  632      (8, 7, 1, -8, -8)      (16, 15, 9, 0, 0)    168 5,595,975
  633     (8, 8, -1, -7, -8)      (16, 16, 7, 1, 0)    168 5,595,975
  634     (9, 3, 2, -2, -12)    (21, 15, 14, 10, 0)    168 16,978,500
  635     (9, 4, 0, -1, -12)    (21, 16, 12, 11, 0)    168 16,641,625
  636      (9, 5, 2, -7, -9)     (18, 14, 11, 2, 0)    168 24,249,225
  637     (9, 7, -2, -5, -9)      (18, 16, 7, 4, 0)    168 24,249,225
  638     (10, 1, 1, 0, -12)    (22, 13, 13, 12, 0)    168 2,416,700
  639    (10, 3, 1, -3, -11)     (21, 14, 12, 8, 0)    168 31,416,000
  640    (10, 6, -2, -6, -8)      (18, 14, 6, 2, 0)    168 26,114,550
  641    (10, 7, -5, -6, -6)      (16, 13, 1, 0, 0)    168 1,679,600
  642    (11, 1, 0, -1, -11)    (22, 12, 11, 10, 0)    168 6,645,925
